"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant"
"Tns1",-0.927309307110424,6.70941917513875,-24.5812840246257,8.00690594295623e-13,7.6474576289083e-12,19.1575425571273,"down"
"Klhl30",-1.82281453167311,3.50175205339816,-24.5794043138488,8.01521326790061e-13,7.65007577458514e-12,19.1564396806374,"down"
"Slc43a2",-1.84302450551894,3.99265568033167,-24.5126915251133,8.31610664638863e-13,7.931753625813e-12,19.1172445418607,"down"
"Dcaf15",-0.664161519677396,6.77080241197011,-24.4925868098878,8.40913888073607e-13,8.01492404832431e-12,19.1054123595,"down"
"Rcbtb1",-0.828382760534422,5.62694307840159,-24.4844134423155,8.44727821732914e-13,8.04569589875063e-12,19.1005994184968,"down"
"Slc16a4",-1.95106744590858,3.06704250889817,-24.4754805223022,8.4891737649899e-13,8.08000029266075e-12,19.0953374315267,"down"
"AU020206",-0.6998816173024,6.47669340278923,-24.4661071671046,8.53337425549143e-13,8.11644953408126e-12,19.0898140052481,"down"
"Mpp2",0.75600878668394,6.94023147029455,24.4641214463072,8.54276960424147e-13,8.11976662798719e-12,19.0886436189914,"up"
"Mdh2",0.486932616515476,8.58600249501314,24.434219835165,8.68559479789535e-13,8.24981443692285e-12,19.0710084507659,"stable"
"Hbp1",-1.07087704640677,5.29360406535417,-24.420518601545,8.75189098286014e-13,8.30572182585218e-12,19.0629208539479,"down"
"Clta",0.543278797129944,7.41626457151586,24.4195616241248,8.7565417095895e-13,8.30572182585218e-12,19.0623558030352,"stable"
"Laptm4a",-0.623463140285998,8.26905880322908,-24.4133459371503,8.7868132346748e-13,8.32868697223245e-12,19.0586852058001,"down"
"Cep55",0.62246984306754,6.97135312634779,24.4110204264061,8.79816767873491e-13,8.33370203835511e-12,19.0573116717295,"up"
"Serpinb9",0.809028544269688,5.90371703317514,24.4062484851522,8.82151618400514e-13,8.35006325295913e-12,19.0544927874216,"up"
"Gda",1.21687807337851,5.16850206388752,24.4029231132749,8.83782602522141e-13,8.3559191466012e-12,19.0525281062981,"up"
"Triobp",0.679555106472451,7.35461585888873,24.4025084491554,8.83986207738515e-13,8.3559191466012e-12,19.0522830981642,"up"
"Rab37",-3.41742580124181,1.27704611956317,-24.3950788506909,8.87642756045939e-13,8.38471617807243e-12,19.0478925684894,"down"
"Arhgef5",-0.534634140407527,7.34531263273845,-24.3901653309804,8.90069885825739e-13,8.40186848268472e-12,19.0449882078088,"stable"
"Ncapg2",0.641863946768535,7.5303245863513,24.372447216327,8.98881276031707e-13,8.47922049264226e-12,19.0345104033664,"up"
"Rab32",0.93898658656239,5.71479851602875,24.3564489723642,9.06917617135098e-13,8.54916030857668e-12,19.0250433324777,"up"
"Mapre1",0.489095398444193,7.86942633074879,24.3474665336508,9.1146342381418e-13,8.58407527908542e-12,19.0197252760438,"stable"
"Stat2",1.30956917598196,4.79147383159664,24.3466642471786,9.11870627725896e-13,8.58407527908542e-12,19.0192501897176,"up"
"Ube2c",0.72232390780184,7.15246379919153,24.3452423295142,9.12592806661684e-13,8.58499352139507e-12,19.0184081420146,"up"
"Zfp110",-0.98345159224604,5.41292818927376,-24.3291648276275,9.20801161857707e-13,8.6562867090098e-12,19.0088838699246,"down"
"Mms22l",0.856173761188334,5.69877620110814,24.327730324771,9.21537377574224e-13,8.65728620463441e-12,19.008033778277,"up"
"Mecom",-2.9553885890929,2.03794761258575,-24.322260112933,9.24350589159018e-13,8.6777831266404e-12,19.0047916658101,"down"
"Vdac2",0.525765375017809,7.95155871273607,24.3167348310149,9.27201457994588e-13,8.69860535063319e-12,19.0015161982996,"stable"
"Twf1",0.598449795785189,7.37794842827268,24.3144365366592,9.28390075314160e-13,8.70381527634231e-12,19.0001535240329,"up"
"Mppe1",1.64304247209402,3.64358278275224,24.3011366248734,9.35300552390523e-13,8.76262494345968e-12,18.9922654698901,"up"
"S100pbp",-0.922732785801762,5.63427831903022,-24.2979528303096,9.36962970613524e-13,8.76652952156036e-12,18.990376571711,"down"
"Zbtb7c",0.565728198304368,6.90251836175038,24.2978953644305,9.36993005469454e-13,8.76652952156036e-12,18.9903424758572,"stable"
"Mad1l1",0.80049977525919,5.8826260298848,24.2738118253627,9.49671601159203e-13,8.87910645328714e-12,18.9760462799727,"up"
"Cdc6",0.904963689279807,5.99356602186956,24.2681163854719,9.52696696433434e-13,8.90133473540525e-12,18.9726634130502,"up"
"Polr1c",-0.855725972905232,6.10918896121903,-24.2624891328212,9.55695708707698e-13,8.9173282498123e-12,18.969320292827,"down"
"Cab39",0.579190941375523,7.51505631084888,24.2618238286139,9.5605094636805e-13,8.9173282498123e-12,18.9689249896663,"stable"
"Pacsin3",-1.4919344013622,3.88864393149655,-24.2612547685034,9.56354906884701e-13,8.9173282498123e-12,18.9685868634535,"down"
"Rnf6",0.583403311588823,6.67567304042693,24.2549594633037,9.59724423465095e-13,8.94267964481645e-12,18.9648457844307,"stable"
"Vamp5",1.0518481998916,4.83210097826497,24.2428033995994,9.66266889590148e-13,8.99492219620254e-12,18.9576192054804,"up"
"Sting1",-0.966046255865588,5.05427204498479,-24.2421128195431,9.66639994455119e-13,8.99492219620254e-12,18.9572085619167,"down"
"E330013P04Rik",-3.9655192787407,0.876904601198994,-24.2358075754517,9.70053717771397e-13,9.01064577943132e-12,18.9534587156136,"down"
"Dlg4",-0.865838149344383,5.60477822864924,-24.2357517320099,9.70084009579099e-13,9.01064577943132e-12,18.9534255002643,"down"
"Phf6",1.090729488099,5.62691026176563,24.2353599667459,9.70296547843303e-13,9.01064577943132e-12,18.9531924785204,"up"
"Pomp",0.780020898714989,6.36992177828319,24.2113877272849,9.83397167315458e-13,9.12613819553251e-12,18.9389268732935,"up"
"Ccdc68",3.73338308045994,0.991528362943726,24.2064923703139,9.86095648517861e-13,9.14500579840046e-12,18.9360120240197,"up"
"Actr3",0.456353897179113,8.49418551786263,24.2041483633826,9.87390547698775e-13,9.15083997813349e-12,18.9346161269837,"stable"
"Gnb4",-1.63801316414815,3.52812356943379,-24.1970469612745,9.91324698006558e-13,9.17528533478997e-12,18.9303863205271,"down"
"Enpp4",-0.697312734055191,6.58875888057421,-24.1969772315744,9.91363411100342e-13,9.17528533478997e-12,18.9303447814952,"down"
"Atp11a",-0.653340071442692,7.27174263356611,-24.1877485191106,9.9650139241025e-13,9.21663199009857e-12,18.9248460775347,"down"
"Prnp",-0.714070713727056,6.61997439217201,-24.1812127448491,1.00015735148364e-12,9.2442250428992e-12,18.9209506689128,"down"
"Trim35",-0.536220502302183,7.57719384839155,-24.1603018865539,1.01195118686887e-12,9.34694698408987e-12,18.9084806804994,"stable"
"Calm1",0.511163887565787,8.92462594664445,24.1458114350278,1.02021116780931e-12,9.41691221650175e-12,18.8998333213273,"stable"
"Eif6",0.71228016627782,6.27735367213592,24.1415223940667,1.02266986872621e-12,9.43327159447853e-12,18.8972728205511,"up"
"Psmd2",0.460174395709362,8.95166872898957,24.1382924839019,1.024525608052e-12,9.44405094370674e-12,18.8953443167545,"stable"
"Larp4",0.559805040152857,7.88371426083686,24.1334271698184,1.02732777451474e-12,9.46353413735295e-12,18.8924388808947,"stable"
"Sh3kbp1",0.930813350739963,6.17555332526233,24.1295526734421,1.02956515056825e-12,9.47779198219021e-12,18.8901247301903,"up"
"Thra",-0.681148493406245,6.79665123491372,-24.1280433911125,1.03043811575515e-12,9.47947889085593e-12,18.8892231721953,"down"
"Dennd1b",0.958379357366387,5.59638439694051,24.1191133857975,1.03561945054189e-12,9.52077172458041e-12,18.8838877883535,"up"
"Arf6",0.570514521008581,7.56221461352396,24.1094295839693,1.04126969004171e-12,9.56631725931364e-12,18.878099878888,"stable"
"2410006H16Rik",-0.810738879386148,5.68160499880929,-24.0777386400958,1.05999241994721e-12,9.73182085487937e-12,18.8591428142063,"down"
"Slc35e4",1.1077386482128,5.80227121430352,24.0679481776842,1.06584915941695e-12,9.77905931043158e-12,18.8532814284589,"up"
"Igf2bp2",-0.787701422075446,5.46163901435123,-24.0618766767765,1.06949858070611e-12,9.80599632636743e-12,18.849645365758,"down"
"Adgrf5",3.53852370881912,1.0721596462291,24.0557027284035,1.07322330205447e-12,9.83358737562444e-12,18.8459470412683,"up"
"Trim6",2.01169026065141,2.68265598917171,24.0524760021962,1.07517549827252e-12,9.84491142455535e-12,18.8440137999049,"up"
"Cd248",0.947549980978911,5.74320967361867,24.0503947566781,1.07643668575746e-12,9.84989734290984e-12,18.8427667220926,"up"
"Wasl",0.586684913248505,7.13549128748763,24.0387743529605,1.08350755669541e-12,9.90800256767916e-12,18.8358018854857,"up"
"Tmem30a",0.620673332637877,7.33290303808925,24.0334863302425,1.08674170061898e-12,9.93096937055008e-12,18.832631365489,"up"
"Rfc5",0.730663438837629,6.53587046343309,24.0314735984595,1.08797539740061e-12,9.93563711752429e-12,18.831424422438,"up"
"Adrm1",0.8009038983973,7.14091175957963,24.0270356109112,1.09070094713296e-12,9.95391355736750e-12,18.8287628196872,"up"
"Mapk12",-0.937322050905417,4.97869013093598,-24.0249334390703,1.09199452734886e-12,9.95910602779212e-12,18.8275019144738,"down"
"Zbtb12",-1.16705329412368,4.53875629579713,-24.0205797613331,1.09467880735483e-12,9.97696653069283e-12,18.8248901930804,"down"
"Pdk1",-1.07349739913518,7.04139396158403,-24.0029260846201,1.1056358785121e-12,1.00701520969319e-11,18.8142952686694,"down"
"Bcl2l2",0.937549567612505,5.38693921629262,23.9960927595648,1.10990857330301e-12,1.01023731334282e-11,18.8101922017037,"up"
"Nptn",-0.552968082258294,7.42797770875072,-23.9891847762162,1.11424592287962e-12,1.01309088972258e-11,18.8060431594988,"stable"
"Tln1",0.427729895251129,9.49917764250761,23.9887525377973,1.11451791709876e-12,1.01309088972258e-11,18.8057835120431,"stable"
"Gramd1b",-2.50057422151734,2.39493097932873,-23.9618543474205,1.13158475958048e-12,1.02792471484958e-11,18.7896167631569,"down"
"Bsg",-0.937202579982803,8.85655232995862,-23.9303926736731,1.15190287795123e-12,1.0456904329301e-11,18.770684960547,"down"
"Ect2",0.566309131530403,8.16293320280426,23.9166091129969,1.16092709824971e-12,1.05318693322403e-11,18.7623832482417,"stable"
"Taldo1",0.481208413625363,7.89744868154484,23.8888782047654,1.17931290306362e-12,1.06887120370891e-11,18.7456671789094,"stable"
"Ran",0.567382798908087,9.54785895734342,23.8881928049412,1.17977125729512e-12,1.06887120370891e-11,18.7452537858501,"stable"
"Peli3",-2.00483601891505,2.82992616539238,-23.8762308193812,1.18780149973257e-12,1.07543766879607e-11,18.7380371729075,"down"
"Ndst1",0.483521923047201,8.1359664073716,23.8689063947306,1.1927473539186e-12,1.07920471575097e-11,18.7336166578537,"stable"
"Ifrd1",0.907749308611429,5.89386072357447,23.8652504891499,1.19522426688033e-12,1.08073436342127e-11,18.7314097169797,"up"
"Dnajc22",-2.48157234213789,2.02788949881971,-23.8580463962849,1.20012124384742e-12,1.08444880837863e-11,18.7270599061893,"down"
"Sec14l1",0.52889058739894,8.05727114581753,23.8276733019516,1.22100476797731e-12,1.10259458154272e-11,18.7087067749609,"stable"
"Nfkbie",-1.2806305011976,4.5989934314597,-23.820703156288,1.22585187898341e-12,1.10624479479632e-11,18.7044918375957,"down"
"Zfp423",-1.87547364645255,3.65674374984588,-23.8138075051728,1.23066746147923e-12,1.10986178415817e-11,18.7003207773001,"down"
"Grn",-0.584174402570611,7.16639432844343,-23.8016908854811,1.23917823702906e-12,1.11661771800238e-11,18.6929888206554,"stable"
"Nfkbia",-0.874492803155668,5.61855002598628,-23.8007894092076,1.23981395201332e-12,1.11661771800238e-11,18.6924431793547,"down"
"Shmt2",-0.613991151019875,8.16673640559526,-23.7996809873746,1.24059608221015e-12,1.11661771800238e-11,18.6917722517023,"down"
"Pde4a",-3.45377979803801,1.91813195108805,-23.7814685297451,1.25352317456496e-12,1.12751456225267e-11,18.6807439349069,"down"
"Dusp22",-3.33667148616811,1.69373123782131,-23.7796529940947,1.25481971260456e-12,1.12794258535232e-11,18.679644114514,"down"
"Atp6v1h",0.683796792268643,6.50783986179237,23.7615183788302,1.2678493537291e-12,1.13890990311456e-11,18.6686540293449,"up"
"Ide",0.494722350132404,8.14834609205446,23.7550456699161,1.27253497795418e-12,1.14237235382118e-11,18.6647294276702,"stable"
"Tmc6",0.713218188952546,6.04391239922249,23.7522700789894,1.27454991731095e-12,1.14343433834998e-11,18.6630461859896,"up"
"Gm20186",0.64862548838651,8.68972746499795,23.7355424791264,1.28676586029227e-12,1.1536405729848e-11,18.6528978087086,"up"
"Pmepa1",0.615807682382238,6.78660987950134,23.7279380534569,1.29236065937125e-12,1.15790123222936e-11,18.6482820406484,"up"
"Gsta3",-1.00478676587165,5.09890663437227,-23.7256272261802,1.29406595762645e-12,1.15867377990996e-11,18.6468791219078,"down"
"Tnfaip1",0.55752152058669,7.21101750393648,23.7102218590186,1.30549624432462e-12,1.1681471602863e-11,18.6375230524598,"stable"
"Ugt1a7c",-2.29070416072994,4.83129920664379,-23.6966812705126,1.31563219511493e-12,1.17645080609366e-11,18.6292946700362,"down"
"Atp7a",0.777221559755206,5.63867690342063,23.6919296899165,1.31920898260903e-12,1.17888220136401e-11,18.6264061420458,"up"
"Ebf4",-2.97901901264868,1.6912488583761,-23.6793883646282,1.32869965110266e-12,1.18659181317446e-11,18.6187794764116,"down"
"Pag1",1.14747947329946,5.1937966513063,23.6442466449486,1.35568468723383e-12,1.2099045676196e-11,18.5973882399203,"up"
"Wdr81",-0.831351823098847,5.8318228457459,-23.6399475927868,1.35902595766557e-12,1.21209946542217e-11,18.5947692460469,"down"
"Katnbl1",0.834719722942228,5.18186252886624,23.6366034610044,1.36163114929998e-12,1.21274875834976e-11,18.5927316747941,"up"
"Taf8",-1.35969491920245,5.36587539771708,-23.6351050278754,1.36280021332908e-12,1.21274875834976e-11,18.5918185930573,"down"
"Coro1b",0.57398159344916,8.25762455361607,23.6350328909474,1.36285652101343e-12,1.21274875834976e-11,18.5917746344588,"stable"
"Ifi27",0.873630855355583,5.231543071056,23.6344859932434,1.36328349217868e-12,1.21274875834976e-11,18.5914413632668,"up"
"Cdk14",-1.0389692379331,5.59838157828746,-23.5701456515018,1.41452843060006e-12,1.25723116316283e-11,18.5521813818715,"down"
"Cfl1",0.440516191578979,9.46530536723777,23.5690592689475,1.41541120295188e-12,1.25723116316283e-11,18.5515175936149,"stable"
"Psmc4",0.52375349019164,7.14969946853303,23.5682962035737,1.41603160693835e-12,1.25723116316283e-11,18.5510513370686,"stable"
"Golgb1",-0.625541227023991,7.50512085429326,-23.5651209975166,1.41861630965066e-12,1.25871288314e-11,18.5491110317937,"down"
"Ifitm2",-0.800550344916619,5.44424573799112,-23.5437892744869,1.43611238429824e-12,1.27341474901903e-11,18.5360691073971,"down"
"Htatip2",1.1610537318226,4.57717625390506,23.5266675956503,1.45032252394029e-12,1.28459562241444e-11,18.5255929103374,"up"
"Ppp1r13b",0.723408003414901,6.07594320336636,23.5263457238129,1.45059109865193e-12,1.28459562241444e-11,18.5253958971462,"up"
"Srgap2",0.575014370449169,7.09320724056932,23.5185415516209,1.45711933991744e-12,1.28954592452191e-11,18.5206182792674,"stable"
"Csnk1a1",-0.432097120682137,9.14219854414023,-23.4896301117523,1.48157938715635e-12,1.31034923404613e-11,18.5029057385611,"stable"
"Coro1c",0.469673214936278,8.24115922787175,23.4880481615958,1.48293039242202e-12,1.31070066324426e-11,18.5019359540407,"stable"
"Map4k3",-0.648302193751622,6.65809837005385,-23.4812101029625,1.48878536945839e-12,1.31502995615914e-11,18.4977432883795,"down"
"Clstn3",2.94589268129843,1.63912767590341,23.4538532422726,1.51245796909663e-12,1.33508171658729e-11,18.4809580218252,"up"
"Tifa",-2.18029565243456,2.43718532632048,-23.4489975418691,1.51670167891649e-12,1.33796841303134e-11,18.4779767547815,"down"
"Frs2",-0.708552327189682,6.67253973356531,-23.4338782605219,1.52999723010287e-12,1.34883142594829e-11,18.4686901225664,"down"
"Reep4",0.796748799317013,5.64395541430048,23.4324613489179,1.53124960871626e-12,1.3490701680895e-11,18.4678195252542,"up"
"Aopep",0.724415940796456,7.10389193621524,23.4254234645426,1.53748653177965e-12,1.35369730254834e-11,18.4634944654359,"up"
"Kpna2",0.678708132304154,8.48367177612817,23.4223464557834,1.54022189395423e-12,1.3545469660296e-11,18.4616031282166,"up"
"9330188P03Rik",-2.82628003622707,1.73065308537074,-23.4221208412781,1.54042266291055e-12,1.3545469660296e-11,18.4614644409066,"down"
"Taf15",-0.563853639412141,7.13842072468672,-23.4163700233726,1.54554964796885e-12,1.35811082405202e-11,18.4579289261064,"stable"
"Tspan32",2.41163170689505,2.44889287535153,23.4153601440934,1.54645186237006e-12,1.35811082405202e-11,18.457307981522,"up"
"Clcf1",0.68195751980176,6.49587062022881,23.4141469239009,1.547536484747e-12,1.35819549465918e-11,18.4565619746025,"up"
"Spg21",-0.623023460453309,6.63349216394231,-23.4092065593764,1.55196160204454e-12,1.36120997182515e-11,18.4535237690523,"down"
"Rer1",0.620730293624886,6.9248864527157,23.3938915730965,1.56576563090274e-12,1.3724415070872e-11,18.4441014969775,"up"
"Nup155",0.625710254447707,7.73570777238862,23.3922661238111,1.56723841220593e-12,1.3728568984932e-11,18.4431011198558,"up"
"Rras2",0.56382963184816,7.46832834693354,23.3850891875431,1.5737590173874e-12,1.37769069649506e-11,18.4386832994021,"stable"
"Tns2",0.556641095388287,7.39571526306372,23.3733820694887,1.5844579243473e-12,1.38617375634814e-11,18.4314740884868,"stable"
"Ccnb1",0.637975058050065,7.53816096550225,23.3643699053987,1.592746998434e-12,1.39253910600998e-11,18.4259220553801,"up"
"Ankrd34a",-1.93193320930233,2.85308492949272,-23.3506660068439,1.60544045258667e-12,1.40274466499372e-11,18.4174756823624,"down"
"Zmat3",-0.788438601752386,5.90838509821875,-23.3384834532715,1.61681568283077e-12,1.41178619725706e-11,18.4099629819804,"down"
"Casp8ap2",0.86690769961563,6.03046638895192,23.3368332218224,1.61836317850139e-12,1.41224022383004e-11,18.4089450320787,"up"
"Htra1",0.445803324512392,8.38324607334311,23.3348366031679,1.62023761690286e-12,1.41297879484219e-11,18.4077133196674,"stable"
"Psmc3",0.483297131302252,7.64112361830939,23.3245895536338,1.62989425331776e-12,1.42049883434365e-11,18.4013903272648,"stable"
"Edem3",0.559297895701212,6.9336157444273,23.3115697104165,1.64225288554224e-12,1.43036271602614e-11,18.3933525128342,"stable"
"C1qtnf1",-0.727268760401697,7.40820351269369,-23.2968871487241,1.6563102515354e-12,1.44169272305906e-11,18.3842830347364,"down"
"Tmem63b",-0.720536597721502,6.4687985069164,-23.2765048689985,1.67603855435097e-12,1.45794138550631e-11,18.3716836995709,"down"
"Camta1",0.955201731931465,4.77715178587504,23.2654868449286,1.686807670329e-12,1.46638106394698e-11,18.3648684731687,"up"
"Pcm1",-0.655770736151631,6.85721647414133,-23.2613203054205,1.69089936459004e-12,1.46900890435686e-11,18.3622904408274,"down"
"Kctd17",0.52090206331468,7.7436745069337,23.257988028177,1.69417942928551e-12,1.47092874770057e-11,18.3602282858277,"stable"
"Lrrc75a",0.981026576724475,5.44112066018966,23.2567958965808,1.69535453536841e-12,1.47101974331461e-11,18.3594904750427,"up"
"Ttll1",0.848977141276584,5.63612408232721,23.2498044256231,1.70226374377789e-12,1.47608283245951e-11,18.3551627182393,"up"
"Elovl1",0.721515105004363,6.30678605265314,23.244533084063,1.70749299052958e-12,1.47968371133912e-11,18.3518989028654,"up"
"Narf",-0.859194365039305,6.19917782794299,-23.2364277810524,1.71556714444249e-12,1.48574384582341e-11,18.3468790168693,"down"
"Nr0b2",1.18468057652725,4.33327059782916,23.2266546439942,1.72535711161084e-12,1.49328136914228e-11,18.3408239457265,"up"
"Alms1",-0.817380232872755,5.84771539121724,-23.2224487418564,1.72958864762808e-12,1.49600165972311e-11,18.3382173716221,"down"
"Sipa1l2",-0.820650773384385,6.46354094469493,-23.2169881373938,1.7350991154722e-12,1.49982404044339e-11,18.3348325285064,"down"
"Garre1",-0.632922369121958,6.2439223439443,-23.2125930833079,1.73954795312567e-12,1.50272451714389e-11,18.3321076278351,"down"
